"","recipient","removal_rate","partners","acts_per_day","transmission_risk_per_act","transmission_risk_per_day","source","infectionTime","sampleTime","cumulative_partners","cumulative_transmissions"
"2127",2127,5e-04,2,0.652061309019431,0.00108051875977481,0.00140889736871241,521,509,874,0,0
"2128",2128,5e-04,4,0.0857863713790044,0.00114129438639894,0.000391776904470675,589,509,874,0,0
"2129",2129,5e-04,0,0.0512617138635023,0.00102760079883936,0,680,509,874,0,0
"2130",2130,5e-04,1,0.871270774254456,0.00115608301957044,0.00100733633134398,702,509,874,0,0
"2131",2131,5e-04,0,0.26327114585795,0.00130516624695102,0,736,509,874,0,0
"2132",2132,5e-04,1,0.246281965343717,0.000975165225371646,0.000240253919401745,112,510,875,0,0
"2133",2133,5e-04,1,0.106963614288607,0.00101047086354948,0.000108132413454087,154,510,875,0,0
"2134",2134,5e-04,0,0.437530538228281,0.00101979010766975,0,245,510,875,0,0
"2135",2135,5e-04,0,0.758596192502959,0.000973971769192427,0,368,510,875,0,0
"2136",2136,5e-04,1,0.417177144155484,0.00104150759790715,0.000434625109635545,428,510,875,0,0
"2137",2137,5e-04,2,0.233500535307888,0.000701771500804224,0.00032778935645783,531,510,875,0,0
"2138",2138,5e-04,0,0.0136233053422896,0.000925991252843683,0,659,510,875,0,0
"2139",2139,5e-04,3,0.0156121242787259,0.00116521607131301,5.46048237127783e-05,366,511,876,0,0
"2140",2140,5e-04,0,0.746112124686293,0.00083515921901725,0,458,511,876,0,0
"2141",2141,5e-04,0,0.303705327013943,0.000761162834405735,0,460,511,876,0,0
"2142",2142,5e-04,2,0.0521704935003072,0.000895016113752735,9.3424316694235e-05,478,511,876,0,0
"2143",2143,5e-04,1,0.000688825992927672,0.00106801070347363,7.36066395945478e-07,541,511,876,0,0
"2144",2144,5e-04,0,0.637644103695549,0.00106558362468589,0,562,511,876,0,0
"2145",2145,5e-04,3,0.0979812174104154,0.00134369421878427,0.00039515788835931,65,512,877,0,0
"2146",2146,5e-04,0,0.109360052671975,0.000905456640188059,0,84,512,877,0,0
"2147",2147,5e-04,0,0.0347100542854164,0.000820556053450273,0,85,512,877,0,0
"2148",2148,5e-04,1,0.0736756640486419,0.000801646991115776,5.90838149320261e-05,97,512,877,0,0
"2149",2149,5e-04,0,0.264955154591587,0.000735236342146157,0,442,512,877,0,0
"2150",2150,5e-04,0,0.471648481090493,0.00139295481023671,0,587,512,877,0,0
"2151",2151,5e-04,1,0.173761388193816,0.00123532207483678,0.000214760905184685,40,513,878,0,0
"2152",2152,5e-04,0,1.01036714980926,0.000941453388999847,0,150,513,878,0,0
"2153",2153,5e-04,1,0.0259900879114866,0.00087274973763695,2.26924889127345e-05,366,513,878,0,0
"2154",2154,5e-04,3,0.0483784835138456,0.00095023243413325,0.000137968459885895,371,513,878,0,0
"2155",2155,5e-04,0,0.843605158427611,0.000998410670805024,0,428,513,878,0,0
"2156",2156,5e-04,2,0.122515954240409,0.000943862419067249,0.000231358857582298,562,513,878,0,0
"2157",2157,5e-04,2,0.0656528789584754,0.000919773305899906,0.000120819807037709,573,513,878,0,0
"2158",2158,5e-04,2,0.0684351569507271,0.000993480119977462,0.000136036272561424,594,513,878,0,0
"2159",2159,5e-04,1,0.6334499670518,0.000906044760612622,0.000574029367938489,666,513,878,0,0
"2160",2160,5e-04,0,0.452689689316944,0.00090826852134946,0,718,513,878,0,0
"2161",2161,5e-04,0,0.238630588340077,0.000957020907274479,0,745,513,878,0,0
"2162",2162,5e-04,1,0.73745573252384,0.00120462279701642,0.000888496537211791,1209,513,878,0,0
"2163",2163,5e-04,0,0.0200526067091067,0.000950629676855384,0,85,514,879,0,0
"2164",2164,5e-04,2,0.530892093454428,0.00100091823676447,0.00106272628489223,187,514,879,0,0
"2165",2165,5e-04,0,0.249965488934862,0.000748066285636461,0,451,514,879,0,0
"2166",2166,5e-04,0,0.217608745849196,0.000838150177175411,0,593,514,879,0,0
"2167",2167,5e-04,1,0.906077994973586,0.00156166153471072,0.00141509098252179,602,514,879,0,0
"2168",2168,5e-04,0,0.993549540588513,0.000981621871319133,0,680,514,879,0,0
"2169",2169,5e-04,1,0.369176753730468,0.000855142245625898,0.000315783828629734,698,514,879,0,0
"2170",2170,5e-04,0,0.0935806792584605,0.00140635512963662,0,714,514,879,0,0
"2171",2171,5e-04,1,0.136898236395791,0.00134486627246751,0.000184216763550848,115,515,880,0,0
"2172",2172,5e-04,1,0.295418895476468,0.00093013541150314,0.000274869662724497,123,515,880,0,0
"2173",2173,5e-04,0,0.183550652721897,0.00101742522311394,0,187,515,880,0,0
"2174",2174,5e-04,3,0.00193688278086483,0.000953017016544926,5.54027181376426e-06,273,515,880,0,0
"2175",2175,5e-04,0,0.247830957360671,0.000967548292917852,0,323,515,880,0,0
"2176",2176,5e-04,3,0.459402880419917,0.0007849708023857,0.00108169292502625,632,515,880,0,0
"2177",2177,5e-04,0,0.544624974553414,0.000835736860311768,0,674,515,880,0,0
"2178",2178,5e-04,1,0.0732274514157325,0.0012462641943487,9.13134962069462e-05,710,515,880,0,0
"2179",2179,5e-04,0,0.471971491819823,0.0012135117996438,0,97,516,881,0,0
"2180",2180,5e-04,0,0.515329820078738,0.0014622506620116,0,320,516,881,0,0
"2181",2181,5e-04,3,0.267052336932602,0.00120298697903798,0.000963896778530704,493,516,881,0,0
"2182",2182,5e-04,2,0.0543902940116823,0.00091860064277986,9.99668451945324e-05,626,516,881,0,0
"2183",2183,5e-04,0,0.0473261982668191,0.000911066736813286,0,665,516,881,0,0
"2184",2184,5e-04,0,0.0678175592755081,0.000968104381860217,0,766,516,881,0,0
"2185",2185,5e-04,3,0.482147109606602,0.00101004686003128,0.001460644065022,90,517,882,0,0
"2186",2186,5e-04,3,0.64660897918829,0.00099325529667107,0.00192584406644769,93,517,882,0,0
"2187",2187,5e-04,3,0.0756747180400083,0.000925741354599099,0.000210240883843693,198,517,882,0,0
"2188",2188,5e-04,0,0.424210795548685,0.000972342995319641,0,226,517,882,0,0
"2189",2189,5e-04,3,0.279426053433183,0.00104125032553457,0.000872930928452975,381,517,882,0,0
"2190",2190,5e-04,0,0.662289579733651,0.00089094090059224,0,395,517,882,0,0
"2191",2191,5e-04,1,0.0727182373881357,0.00107495977211156,7.82081659683742e-05,555,517,882,0,0
"2192",2192,5e-04,0,0.148318472877145,0.00102194719043199,0,1672,517,882,0,0
"2193",2193,5e-04,1,0.372187787654314,0.0012522678277386,0.00046626212996792,85,518,883,0,0
"2194",2194,5e-04,1,0.0144083386531964,0.000735770790977992,1.06050804468127e-05,187,518,883,0,0
"2195",2195,5e-04,0,0.316210592339251,0.000823235198631783,0,381,518,883,0,0
"2196",2196,5e-04,0,0.0577659419272095,0.000855065521459238,0,383,518,883,0,0
"2197",2197,5e-04,2,0.200680473307148,0.00106952097958007,0.000429401450792621,386,518,883,0,0
"2198",2198,5e-04,0,0.272413987933163,0.00107490829695448,0,680,518,883,0,0
"2199",2199,5e-04,0,0.00788366693183799,0.000992434640442178,0,58,519,884,0,0
"2200",2200,5e-04,1,0.52692558688385,0.000895263200869723,0.000471837027959832,150,519,884,0,0
"2201",2201,5e-04,0,0.189445179048926,0.00105418291116509,0,534,519,884,0,0
"2202",2202,5e-04,3,0.157483602315187,0.00104400546222656,0.000493377125151406,541,519,884,0,0
"2203",2203,5e-04,0,0.050684864167124,0.000979853239735939,0,686,519,884,0,0
"2204",2204,5e-04,0,0.163513133442029,0.00100562392891204,0,718,519,884,0,0
"2205",2205,5e-04,0,0.054798830238521,0.000888313101272017,0,721,519,884,0,0
"2206",2206,5e-04,1,0.0192710098528123,0.000986436895052788,1.90188363364818e-05,728,519,884,0,0
"2207",2207,5e-04,0,0.0513049220828204,0.000946242899521156,0,730,519,884,0,0
"2208",2208,5e-04,2,0.342900092794064,0.000795449767072241,0.000545587792552649,29,520,885,0,0
"2209",2209,5e-04,1,0.0597250208965663,0.00100512828153505,6.00596937767595e-05,65,520,885,0,0
"2210",2210,5e-04,1,1.21586307299541,0.00104199313001197,0.00126677844737455,93,520,885,0,0
"2211",2211,5e-04,0,0.00982472758318898,0.00102929321411147,0,123,520,885,0,0
"2212",2212,5e-04,0,0.323170647571299,0.00113313800909451,0,151,520,885,0,0
"2213",2213,5e-04,1,0.221353643840615,0.00093909240778517,0.000207947568708899,187,520,885,0,0
"2214",2214,5e-04,2,0.38796999658129,0.000940220475557723,0.000729631544982734,198,520,885,0,0
"2215",2215,5e-04,0,0.094889095891267,0.00120142977718261,0,231,520,885,0,0
"2216",2216,5e-04,1,0.135346452472731,0.00119267182162489,0.000161507195806543,265,520,885,0,0
"2217",2217,5e-04,1,0.40884841576821,0.00121977260694668,0.000498882014048463,358,520,885,0,0
"2218",2218,5e-04,0,0.0854802554996853,0.000965324609550971,0,366,520,885,0,0
"2219",2219,5e-04,0,0.124734939308837,0.000958734684704641,0,492,520,885,0,0
"2220",2220,5e-04,0,0.220683506678297,0.000937242053958226,0,497,520,885,0,0
"2221",2221,5e-04,0,2.05269484005702,0.00113698591607066,0,650,520,885,0,0
"2222",2222,5e-04,0,0.25691022600656,0.000834910627368321,0,697,520,885,0,0
"2223",2223,5e-04,1,0.162127381190658,0.00113148459625301,0.000183531651194668,730,520,885,0,0
"2224",2224,5e-04,1,0.313216730753396,0.0011321491768236,0.000354746012888318,1184,520,885,0,0
"2225",2225,5e-04,0,0.00422535832040012,0.00114887322662292,0,1409,520,885,0,0
"2226",2226,5e-04,5,0.0813006176613271,0.00103641171670872,0.000421434208703775,115,521,886,0,0
"2227",2227,5e-04,1,0.0414544952145841,0.000780860330150254,3.23822913759209e-05,219,521,886,0,0
"2228",2228,5e-04,0,0.234917183673445,0.000858737232323679,0,283,521,886,0,0
"2229",2229,5e-04,3,0.0570768974353117,0.00103897092561432,0.000177980352951024,378,521,886,0,0
"2230",2230,5e-04,2,0.124665903623294,0.000921047584294078,0.000229725890359411,383,521,886,0,0
"2231",2231,5e-04,0,0.00494006504304707,0.00128940050780676,0,394,521,886,0,0
"2232",2232,5e-04,0,0.0737957962713693,0.000807646257153243,0,428,521,886,0,0
"2233",2233,5e-04,0,0.0635035879444331,0.00108594658337802,0,460,521,886,0,0
"2234",2234,5e-04,1,0.119133247202262,0.0012300873036631,0.000146623749634145,502,521,886,0,0
"2235",2235,5e-04,0,0.404648057172511,0.0009839323021333,0,532,521,886,0,0
"2236",2236,5e-04,4,2.12574512340327,0.00104433265034304,0.00884522893464768,592,521,886,0,0
"2237",2237,5e-04,0,0.178147352300584,0.000980300329770216,0,597,521,886,0,0
"2238",2238,5e-04,0,0.042069633398205,0.000895073007266763,0,710,521,886,0,0
"2239",2239,5e-04,2,0.102313189906999,0.000993899825413441,0.000203458558430403,718,521,886,0,0
"2240",2240,5e-04,0,0.573853836555905,0.000986735380301155,0,738,521,886,0,0
"2241",2241,5e-04,3,0.0153192185796797,0.000915518120731959,4.20934526677019e-05,90,522,887,0,0
"2242",2242,5e-04,2,0.431460365368535,0.00091950447709618,0.000793509498528744,101,522,887,0,0
"2243",2243,5e-04,0,1.04818562160985,0.00106234723607203,0,329,522,887,0,0
"2244",2244,5e-04,3,0.0867817767430097,0.000965135887324029,0.000251358357750808,349,522,887,0,0
"2245",2245,5e-04,0,0.535080958505101,0.000751961750597193,0,383,522,887,0,0
"2246",2246,5e-04,1,0.673470081957086,0.00102338925739905,0.000689337256901013,448,522,887,0,0
"2247",2247,5e-04,0,0.13015827066265,0.000948139512072181,0,497,522,887,0,0
"2248",2248,5e-04,2,0.240889209216896,0.00106981932362449,0.000515558813319994,551,522,887,0,0
"2249",2249,5e-04,1,0.0386318043339998,0.00077555985717023,2.99724518609823e-05,702,522,887,0,0
"2250",2250,5e-04,1,0.163947911979631,0.00111321532385942,0.000182594317103324,704,522,887,0,0
"2251",2251,5e-04,3,0.216404288806052,0.00114208487195367,0.00074160479414942,54,523,888,0,0
"2252",2252,5e-04,0,0.0462792387697846,0.00112775142131291,0,90,523,888,0,0
"2253",2253,5e-04,3,0.508560279246033,0.000960360209721435,0.00146483326436864,132,523,888,0,0
"2254",2254,5e-04,0,0.54643211175961,0.000723453212075837,0,163,523,888,0,0
"2255",2255,5e-04,0,0.233010015050555,0.0010087715799591,0,408,523,888,0,0
"2256",2256,5e-04,0,0.111476984774403,0.0011547542620864,0,451,523,888,0,0
"2257",2257,5e-04,2,0.109594899712933,0.00123275007393682,0.000270336379366354,562,523,888,0,0
"2258",2258,5e-04,0,0.663565946891349,0.000818068034898887,0,666,523,888,0,0
"2259",2259,5e-04,2,0.317258166788582,0.000916857617234965,0.000581858647454636,674,523,888,0,0
"2260",2260,5e-04,1,0.146529928268865,0.000852796489379716,0.000125005707677928,702,523,888,0,0
"2261",2261,5e-04,0,0.0528155885084391,0.000845746999053729,0,27,524,889,0,0
"2262",2262,5e-04,1,0.096936613926664,0.000896070793051491,8.68972332790374e-05,40,524,889,0,0
"2263",2263,5e-04,1,0.243761155080383,0.000909760873614535,0.000221840688607422,151,524,889,0,0
"2264",2264,5e-04,0,0.0386439064051956,0.000886832664038599,0,426,524,889,0,0
"2265",2265,5e-04,0,0.0554767908062786,0.000976222213846489,0,555,524,889,0,0
"2266",2266,5e-04,5,0.00242736451327801,0.00116409624770157,1.41365594998888e-05,698,524,889,0,0
"2267",2267,5e-04,2,0.127170420298353,0.00114061092680461,0.000290227391575804,86,525,890,0,0
"2268",2268,5e-04,0,0.471129066285617,0.000926427530205784,0,93,525,890,0,0
"2269",2269,5e-04,0,0.151765096513554,0.0010740724593792,0,187,525,890,0,0
"2270",2270,5e-04,0,0.080368219781667,0.00106565434879359,0,200,525,890,0,0
"2271",2271,5e-04,0,0.0826136040657493,0.000889186774797659,0,303,525,890,0,0
"2272",2272,5e-04,1,0.0853585284223386,0.00141648920322853,0.000120987828701735,383,525,890,0,0
"2273",2273,5e-04,0,0.00472228238359094,0.000872305227746752,0,556,525,890,0,0
"2274",2274,5e-04,1,0.316594746975664,0.00106608293967446,0.00033763928369579,593,525,890,0,0
"2275",2275,5e-04,0,1.36356066420563,0.00100733773991819,0,600,525,890,0,0
"2276",2276,5e-04,6,0.139454083610326,0.00104133129426686,0.000871381509721991,648,525,890,0,0
"2277",2277,5e-04,1,1.15418352199005,0.00131621952797701,0.00151900468470589,65,526,891,0,0
"2278",2278,5e-04,0,0.140985192451626,0.00105440174545475,0,123,526,891,0,0
"2279",2279,5e-04,1,0.392328844951902,0.000870608052699876,0.000341655045161482,223,526,891,0,0
"2280",2280,5e-04,0,0.289600329647276,0.000748887743878939,0,349,526,891,0,0
"2281",2281,5e-04,0,0.112354137282819,0.00099352398207821,0,395,526,891,0,0
"2282",2282,5e-04,0,0.627507040798109,0.000861632751269757,0,534,526,891,0,0
"2283",2283,5e-04,3,0.252606927485332,0.00117327946942414,0.000889261948192166,752,526,891,0,0
"2284",2284,5e-04,0,0.429926148218043,0.000970276480926178,0,1474,526,891,0,0
"2285",2285,5e-04,0,0.163215524330735,0.00102304862146684,0,151,527,892,0,0
"2286",2286,5e-04,0,0.530255329769976,0.00100913233723158,0,214,527,892,0,0
"2287",2287,5e-04,0,0.136980785569176,0.000919625653369788,0,296,527,892,0,0
"2288",2288,5e-04,1,0.24478714064366,0.000734081607999475,0.000179743569239332,300,527,892,0,0
"2289",2289,5e-04,0,0.392359755175624,0.00106825650745107,0,329,527,892,0,0
"2290",2290,5e-04,0,0.0243648972978677,0.000892246940561644,0,362,527,892,0,0
"2291",2291,5e-04,0,2.17039128778712,0.00106219149281604,0,376,527,892,0,0
"2292",2292,5e-04,1,0.518143678617604,0.00110620042205162,0.00057332359800466,632,527,892,0,0
"2293",2293,5e-04,0,0.148645841376856,0.000968338979910039,0,732,527,892,0,0
"2294",2294,5e-04,0,0.221445434341643,0.000749463850878923,0,98,528,893,0,0
"2295",2295,5e-04,1,0.189237239118665,0.00108888872326346,0.000206149312790949,150,528,893,0,0
"2296",2296,5e-04,0,0.69583877190892,0.000848202837006096,0,231,528,893,0,0
"2297",2297,5e-04,0,0.257744700169627,0.000996769331592395,0,285,528,893,0,0
"2298",2298,5e-04,0,0.53215765354497,0.000950673606928339,0,292,528,893,0,0
"2299",2299,5e-04,0,0.808265993520062,0.000810366929127764,0,358,528,893,0,0
"2300",2300,5e-04,0,0.0377022341125637,0.000975823413109927,0,377,528,893,0,0
"2301",2301,5e-04,2,0.00853580984418741,0.00115397674081976,1.97114333442272e-05,460,528,893,0,0
"2302",2302,5e-04,2,0.298959322167996,0.000874481118050774,0.000522960525766614,573,528,893,0,0
"2303",2303,5e-04,2,0.300844001409925,0.000936166517528435,0.000563385227833058,600,528,893,0,0
"2304",2304,5e-04,1,2.50865191727654,0.00109843303761615,0.00275330335702562,699,528,893,0,0
"2305",2305,5e-04,0,0.042040697056873,0.00090496324260965,0,702,528,893,0,0
"2306",2306,5e-04,0,0.0806360985618085,0.000790273906432214,0,39,529,894,0,0
"2307",2307,5e-04,1,0.367279975476179,0.00114001000300859,0.000418853946388076,101,529,894,0,0
"2308",2308,5e-04,1,0.244323203650032,0.000995254374733928,0.000243255231162753,460,529,894,0,0
"2309",2309,5e-04,0,0.0374506588093936,0.000840669180118779,0,602,529,894,0,0
"2310",2310,5e-04,3,0.414820859848026,0.000824101937477716,0.00102546069533882,604,529,894,0,0
"2311",2311,5e-04,0,0.106224669422954,0.00089672023825497,0,702,529,894,0,0
"2312",2312,5e-04,0,0.162927801115438,0.00100044244354176,0,90,530,895,0,0
"2313",2313,5e-04,2,0.0864921520929783,0.000921541713592772,0.000159473032605661,262,530,895,0,0
"2314",2314,5e-04,1,0.0593037907965481,0.000875349995927368,5.19329581346595e-05,349,530,895,0,0
"2315",2315,5e-04,1,0.0419104490942794,0.00100745492158263,4.22432790573302e-05,381,530,895,0,0
"2316",2316,5e-04,0,0.322876481047336,0.00100508490963198,0,394,530,895,0,0
"2317",2317,5e-04,1,0.555003376093633,0.00103060350754055,0.000572119652508585,602,530,895,0,0
"2318",2318,5e-04,1,0.149967328039929,0.00104613611192146,0.000156956038039335,616,530,895,0,0
"2319",2319,5e-04,1,0.0178918963763863,0.000713386775314947,1.27683156891933e-05,632,530,895,0,0
"2320",2320,5e-04,1,0.375118895606877,0.000778581780391609,0.000292131814423224,97,531,896,0,0
"2321",2321,5e-04,1,0.155903480853885,0.000914500816353143,0.000142628919770127,200,531,896,0,0
"2322",2322,5e-04,2,0.128376600076183,0.00071347211347637,0.000183234839040147,206,531,896,0,0
"2323",2323,5e-04,0,0.945633612116439,0.000960973197285363,0,283,531,896,0,0
"2324",2324,5e-04,1,0.756001867874901,0.000920924730904555,0.000696299068393857,286,531,896,0,0
"2325",2325,5e-04,0,0.501141666968293,0.000836392151067988,0,368,531,896,0,0
"2326",2326,5e-04,0,0.0225953046831975,0.00102794513850872,0,442,531,896,0,0
"2327",2327,5e-04,0,0.438861079220588,0.000989652107255899,0,502,531,896,0,0
"2328",2328,5e-04,2,0.159600617503747,0.000899214421549689,0.00028711825588934,562,531,896,0,0
"2329",2329,5e-04,2,0.412545312555943,0.001050389100337,0.000866745845391148,593,531,896,0,0
"2330",2330,5e-04,3,0.87636739830102,0.00111134818365706,0.0029192035629243,602,531,896,0,0
"2331",2331,5e-04,0,0.684733312985069,0.00102720305824504,0,694,531,896,0,0
"2332",2332,5e-04,0,0.243747379245672,0.00108479615451564,0,698,531,896,0,0
"2333",2333,5e-04,4,0.29883342598236,0.000974403794470509,0.00116462682324925,710,531,896,0,0
"2334",2334,5e-04,0,0.457632286635168,0.000970930202666373,0,55,532,897,0,0
"2335",2335,5e-04,0,0.0677137044724077,0.00112522841315166,0,150,532,897,0,0
"2336",2336,5e-04,0,0.727610365280778,0.00104544439614259,0,187,532,897,0,0
"2337",2337,5e-04,1,0.0925694277975708,0.0011677994228869,0.000108159844878775,279,532,897,0,0
"2338",2338,5e-04,1,0.5537374689923,0.000795296810901397,0.000440463822034665,555,532,897,0,0
"2339",2339,5e-04,0,1.74555637379339,0.000696079087950242,0,602,532,897,0,0
"2340",2340,5e-04,1,0.0211399345877545,0.00109188561346165,2.30947346040455e-05,635,532,897,0,0
"2341",2341,5e-04,0,0.224114025278453,0.000897417864734703,0,702,532,897,0,0
"2342",2342,5e-04,1,0.251148965476517,0.00138021395556491,0.000346818590147624,730,532,897,0,0
"2343",2343,5e-04,1,0.066768242418766,0.00113909270235953,7.60956721606032e-05,760,532,897,0,0
"2344",2344,5e-04,0,0.148713643429801,0.000926514712470951,0,883,532,897,0,0
"2345",2345,5e-04,0,0.979219842521169,0.00105229113606489,0,112,533,898,0,0
"2346",2346,5e-04,0,0.661818126753637,0.00111386671242911,0,141,533,898,0,0
"2347",2347,5e-04,0,0.111823669821024,0.000881980380838586,0,265,533,898,0,0
"2348",2348,5e-04,0,0.038210985576734,0.0010151360182436,0,349,533,898,0,0
"2349",2349,5e-04,0,0.0945532644220919,0.00115709245163902,0,396,533,898,0,0
"2350",2350,5e-04,1,0.175901746284217,0.000881974070865947,0.000155197190238487,455,533,898,0,0
"2351",2351,5e-04,1,0.255759893158886,0.000897582551143531,0.000229642334281466,555,533,898,0,0
"2352",2352,5e-04,1,0.134049206413329,0.0011966711629192,0.00016049599620449,635,533,898,0,0
"2353",2353,5e-04,0,0.0407562614078958,0.00108834928457104,0,702,533,898,0,0
"2354",2354,5e-04,1,0.307072147248749,0.000983965117275957,0.000302251343504811,760,533,898,0,0
"2355",2355,5e-04,0,0.0827344027222663,0.000915458308487529,0,460,534,899,0,0
"2356",2356,5e-04,2,0.782153147607486,0.000797566943839424,0.00124735819485533,558,534,899,0,0
"2357",2357,5e-04,2,0.0654210492968559,0.00082252058070742,0.000107658807539268,666,534,899,0,0
"2358",2358,5e-04,0,0.793201514109414,0.000972682989378592,0,728,534,899,0,0
"2359",2359,5e-04,1,1.13087135267662,0.000950334645138916,0.00107463937577956,730,534,899,0,0
"2360",2360,5e-04,0,0.708191253020804,0.000905676571418352,0,736,534,899,0,0
"2361",2361,5e-04,2,0.390664857799623,0.000873415182538874,0.000682490427485805,151,535,900,0,0
"2362",2362,5e-04,0,0.215497381088606,0.00102586036570276,0,260,535,900,0,0
"2363",2363,5e-04,2,0.00111041116274246,0.000847964323720254,1.8839752121691e-06,553,535,900,0,0
"2364",2364,5e-04,1,0.0921119809616357,0.000934039158206769,8.60726983171745e-05,593,535,900,0,0
"2365",2365,5e-04,0,0.0669664371293038,0.00106714559013158,0,636,535,900,0,0
"2366",2366,5e-04,2,0.204675799654797,0.00104089560635667,0.000426223334989428,728,535,900,0,0
"2367",2367,5e-04,0,0.243708927823666,0.00112950069377308,0,43,536,901,0,0
"2368",2368,5e-04,0,0.162597688660026,0.00138660580559099,0,55,536,901,0,0
"2369",2369,5e-04,1,0.849059794792786,0.0010680261319758,0.000906891171615243,219,536,901,0,0
"2370",2370,5e-04,3,0.131075514759868,0.000914625502261286,0.000359754873441864,283,536,901,0,0
"2371",2371,5e-04,0,0.0284892837607524,0.000948442341755541,0,702,536,901,0,0
"2372",2372,5e-04,0,0.455007528230025,0.00102346566487471,0,736,536,901,0,0
"2373",2373,5e-04,0,0.30975577168769,0.00104891446168922,0,766,536,901,0,0
"2374",2374,5e-04,5,0.390196447154943,0.00107690914669838,0.00209995474053692,85,537,902,0,0
"2375",2375,5e-04,0,0.328365541390509,0.00100983146223273,0,151,537,902,0,0
"2376",2376,5e-04,0,0.0747344623623878,0.00117163871281053,0,362,537,902,0,0
"2377",2377,5e-04,0,0.239811608275834,0.000980184498201312,0,377,537,902,0,0
"2378",2378,5e-04,1,1.48593615489572,0.00115457085961027,0.00171513721647598,428,537,902,0,0
"2379",2379,5e-04,2,1.71174580593756,0.00118064397873494,0.00403614545604536,458,537,902,0,0
"2380",2380,5e-04,1,0.171822487330064,0.000803930051614039,0.000138179267989647,460,537,902,0,0
"2381",2381,5e-04,0,0.0652288332023337,0.0011525617293483,0,466,537,902,0,0
"2382",2382,5e-04,1,0.235992292642085,0.000995720883895912,0.000235071886680704,635,537,902,0,0
"2383",2383,5e-04,1,0.485010584232338,0.000790989306986625,0.000383716354853014,29,538,903,0,0
"2384",2384,5e-04,1,0.0623548991046846,0.00109630621994189,6.83952238634822e-05,43,538,903,0,0
"2385",2385,5e-04,0,0.0314213415609711,0.00108773404281421,0,54,538,903,0,0
"2386",2386,5e-04,0,0.26448765945717,0.000918164889726338,0,223,538,903,0,0
"2387",2387,5e-04,0,0.468000584223313,0.000767689904375773,0,241,538,903,0,0
"2388",2388,5e-04,0,0.0446850414387882,0.00112743787840243,0,283,538,903,0,0
"2389",2389,5e-04,2,0.740094453335236,0.00104668869760787,0.00154890758353032,541,538,903,0,0
"2390",2390,5e-04,1,0.388623103300545,0.00102736101449859,0.000399381682276045,666,538,903,0,0
"2391",2391,5e-04,0,0.0074158523697406,0.00110231263527267,0,721,538,903,0,0
"2392",2392,5e-04,0,0.230308767768059,0.000693318663890507,0,40,539,904,0,0
"2393",2393,5e-04,0,0.183810331765562,0.00108695919323383,0,319,539,904,0,0
"2394",2394,5e-04,4,0.525201832850404,0.000896559225011325,0.00188256877206494,448,539,904,0,0
"2395",2395,5e-04,3,0.465700448465474,0.000979583553663474,0.00136831126414705,503,539,904,0,0
"2396",2396,5e-04,7,0.877479356834248,0.000910015862321009,0.00557657864524874,528,539,904,0,0
"2397",2397,5e-04,0,0.0120971410767067,0.000948646141458405,0,29,540,905,0,0
"2398",2398,5e-04,5,0.169917405350134,0.00114067116405779,0.000969182594196538,71,540,905,0,0
"2399",2399,5e-04,1,0.169502141978592,0.000992432136019858,0.000168288739109457,90,540,905,0,0
"2400",2400,5e-04,0,0.268948455644282,0.00096676492677747,0,112,540,905,0,0
"2401",2401,5e-04,1,0.328683641540322,0.00128337244221562,0.00042200536859105,141,540,905,0,0
"2402",2402,5e-04,2,0.0674577871502647,0.000958515585832142,0.000129372328035005,187,540,905,0,0
"2403",2403,5e-04,2,0.779826500042718,0.000914298666960546,0.00142562377785882,201,540,905,0,0
"2404",2404,5e-04,2,0.520749619577952,0.000785067374888965,0.000817633750943125,296,540,905,0,0
"2405",2405,5e-04,0,0.0747462012805045,0.00114060759491006,0,395,540,905,0,0
"2406",2406,5e-04,0,0.0361517413092493,0.000884451447914526,0,426,540,905,0,0
"2407",2407,5e-04,0,0.618107924398906,0.00103897755128901,0,460,540,905,0,0
"2408",2408,5e-04,0,0.167214772151783,0.00102346380970823,0,698,540,905,0,0
"2409",2409,5e-04,3,0.167961904965341,0.000942371444609448,0.000474958562550198,702,540,905,0,0
"2410",2410,5e-04,0,0.0335264389122723,0.00100971294980207,0,730,540,905,0,0
"2411",2411,5e-04,1,0.0065211467910558,0.00116476246013839,7.59998506438819e-06,749,540,905,0,0
"2412",2412,5e-04,1,0.0192719792333844,0.000855976113992235,1.65032819864352e-05,1491,540,905,0,0
"2413",2413,5e-04,2,1.03870469922747,0.000977542025221473,0.00202968560881744,55,541,906,0,0
"2414",2414,5e-04,1,0.234346334437344,0.000924660568023903,0.000216767561756925,123,541,906,0,0
"2415",2415,5e-04,1,0.253191525476489,0.001034180743043,0.000261946977212602,222,541,906,0,0
"2416",2416,5e-04,1,0.19335178672336,0.000930971396563233,0.000180072609680226,310,541,906,0,0
"2417",2417,5e-04,1,0.44384457056684,0.000906333796338789,0.000402372767257742,368,541,906,0,0
"2418",2418,5e-04,1,1.12214418214964,0.00106761598576339,0.0011979409300904,378,541,906,0,0
"2419",2419,5e-04,0,0.514159945559628,0.00116634575169213,0,593,541,906,0,0
"2420",2420,5e-04,1,0.0733071757480502,0.000902481752028498,6.6186069353491e-05,621,541,906,0,0
"2421",2421,5e-04,4,0.603803470146783,0.00104662526898109,0.00252595204404216,656,541,906,0,0
"2422",2422,5e-04,0,0.0426142834592611,0.00119347332960814,0,726,541,906,0,0
